geneName;Leading.proteins,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
T12A2.2;P46975,16.077,17.79,17.1646,15.8353,21.078,21.0302,21.2655,20.6089
T12A2.2;P46975,18.8641,16.4107,17.7937,17.7662,25.0988,25.9481,25.8573,26.375
cct-2;P47207,19.3407,18.8952,19.3301,17.0382,21.4748,21.132,21.2226,19.6419
cct-2;P47207,23.1344,22.7062,24.898,22.2073,24.9679,24.4252,22.6404,20.9453
rpl-6;P47991,17.6247,16.9835,17.2502,20.0566,22.4109,20.9119,23.2452,21.4715
rpl-6;P47991,24.4035,24.7323,24.01,24.8258,26.2917,24.6379,24.4181,25.1094
rpl-6;P47991,19.0735,20.0961,18.5031,17.4114,26.0073,27.0864,24.671,26.8569
rpl-6;P47991,17.572,18.2417,14.6431,18.9749,21.2876,20.3959,20.811,20.9557
rpl-6;P47991,19.5087,18.033,19.1985,18.1772,21.3868,20.2338,21.288,20.545
rps-14;P48150,17.0245,18.7483,17.7949,20.1833,23.7633,22.2077,20.9187,22.8093
rps-3;P48152,21.6186,25.6463,22.3986,22.0588,25.1388,25.6091,24.2757,24.9259
rps-3;P48152,24.3604,25.3789,23.0114,25.4627,30.2918,28.7179,27.1408,28.3202
rps-3;P48152,24.8002,26.7048,26.6433,25.5138,29.806,28.2642,26.4992,28.3329
rps-3;P48152,18.5013,19.4759,17.1949,15.7249,25.4908,25.9151,26.2302,26.111
rps-3;P48152,18.0241,17.6897,17.7925,20.1362,23.4475,22.9635,23.4937,21.4737
rps-3;P48152,17.1659,17.1698,17.4722,18.9904,23.9722,24.9749,24.5632,24.8975
rps-1;P48154,19.7934,18.2856,17.6011,18.0363,21.5539,21.2222,20.9962,20.1737
rps-1;P48154,20.6741,20.6896,19.4075,17.9551,21.8222,20.6133,21.0509,20.9952
rps-1;P48154,18.8131,18.8355,20.551,18.1671,26.1759,24.348,21.8597,24.1238
rps-1;P48154,14.7719,17.1868,19.3296,16.5347,25.2324,25.758,25.3387,24.5592
rps-8;P48156,21.2225,20.4869,17.5536,17.8525,21.7496,21.2029,21.0672,21.0301
rps-8;P48156,17.3702,19.7629,19.0636,19.5613,26.097,23.1327,22.6963,24.9566
rpl-23;P48158,17.3285,20.2649,17.7088,19.3402,24.4751,25.0875,26.0187,24.7831
rpl-23;P48158,17.4528,18.2621,18.2061,15.1865,21.1152,21.1303,20.8198,21.2044
mag-1;P49029,18.0331,16.2881,17.4812,19.112,26.2789,22.4803,22.9924,23.2443
mag-1;P49029,20.9999,15.1611,17.3406,18.5524,21.9043,20.6802,21.1518,20.6497
mag-1;P49029,17.7512,18.3899,18.7012,20.0787,24.3956,24.6416,22.5493,24.5883
mag-1;P49029,17.2608,18.9825,20.3696,17.5075,25.7021,22.9714,24.0797,23.0146
rpl-33;P49180,14.7925,19.6269,20.0263,18.4821,24.1498,23.3158,23.4552,24.2046
rpl-33;P49180,18.5875,16.4277,19.0467,18.9399,24.7162,23.6822,23.7608,25.8787
rpl-36;P49181,19.1187,18.2003,17.4387,19.5114,21.8958,20.4809,21.2113,21.1906
rps-12;P49196,20.1345,18.2455,18.3824,19.2028,27.0361,26.5927,25.6576,25.7941
rps-21;P49197,24.7827,24.4138,23.3447,24.3822,27.2822,25.5557,25.9451,26.3047
rpl-5;P49405,16.1364,17.5713,19.6976,20.1168,25.2522,23.5487,24.4312,22.7722
rpl-5;P49405,17.3822,18.375,19.7858,18.7011,21.4167,20.682,21.3089,21.1869
rpl-5;P49405,18.3036,17.9701,20.095,17.7659,23.5465,21.8084,22.6783,25.9174
pcyt-1;F08C6.2;Q3HKC4,16.9359,17.442,18.9937,18.4174,21.829,20.2295,20.6436,19.8216
pcyt-1;F08C6.2;Q3HKC4,17.2102,19.0751,16.6202,16.6373,23.9399,23.7837,22.7725,24.5249
pcyt-1;F08C6.2;Q3HKC4,27.3401,28.6026,27.3179,26.5017,27.2296,24.8936,25.5551,26.3946
pcyt-1;F08C6.2;Q3HKC4,20.2715,16.6957,16.492,16.3769,21.8152,21.1473,21.2591,20.4303
F42G9.1;Q8MNS3,19.4119,16.2271,18.027,17.2465,22.7359,22.462,23.6675,22.4517
ppm-2;P49596,17.7958,17.8673,15.851,16.9687,21.4598,20.9254,20.8094,20.9946
hsp-60;P50140,20.0202,20.7916,16.1058,16.892,25.3905,25.1698,25.2488,24.9491
mel-32;P50432,20.6297,17.2571,20.5945,18.3285,21.295,20.2523,20.9087,21.3568
mel-32;P50432,17.5705,19.355,17.575,17.4888,21.8286,20.5087,21.1,20.2967
sdn-1;Q8I4H9,18.241,16.6612,17.2091,20.4189,23.8191,23.1012,23.2448,21.1658
rpl-3;P50880,18.7092,18.0725,18.3665,19.4174,21.7396,20.7514,20.7512,21.113
rpl-3;P50880,16.8329,17.828,17.179,17.3581,21.436,20.8298,20.8157,21.3913
rpl-3;P50880,18.2614,19.2065,20.0364,17.5575,21.6274,20.9206,21.3905,20.482
rpl-3;P50880,20.0128,16.6779,19.2636,17.5764,23.0956,20.5233,20.8637,22.3929
rpl-3;P50880,20.4164,17.761,17.0972,17.3752,23.5843,24.7275,23.1965,24.846
rpl-3;P50880,24.6427,25.6776,22.5095,25.5607,27.3003,26.2771,25.0503,26.9746
rpl-3;P50880,16.8999,19.834,17.1815,19.602,20.459,20.9391,20.8979,20.7282
rpl-3;P50880,19.4437,18.5814,21.1475,17.3195,21.9101,20.5081,20.6681,20.9582
rps-2;P51403,18.7443,19.3942,18.9977,16.3803,23.5652,22.1917,21.3254,23.7431
rps-2;P51403,25.2984,26.5546,23.3934,24.8641,28.206,27.238,26.1902,27.1789
rps-2;P51403,17.5451,18.0741,16.6092,15.7517,23.4405,23.6871,23.6497,23.4096
rps-2;P51403,22.6043,22.6762,20.7749,23.8544,26.881,24.3585,24.7262,25.8344
rps-2;P51403,18.5581,19.9232,18.5302,17.7889,21.5587,20.8027,20.6123,21.1022
rps-2;P51403,20.6563,23.4511,22.8693,20.5664,27.328,29.4219,26.1237,26.1312
rps-2;P51403,16.8711,17.0009,16.4804,16.9214,24.8131,24.9961,27.0294,26.0774
rps-13;P51404,17.2676,18.494,18.0207,16.4312,21.8565,20.9549,20.9944,21.3124
rps-13;P51404,20.0408,16.0284,18.9065,15.5232,23.8859,21.63,21.4877,20.5643
cyn-3;cyn-7;P52011;P52015,23.6423,23.0675,23.7196,22.3862,27.2499,24.0211,24.8461,24.5319
cyn-3;cyn-7;P52011;P52015,24.5711,24.3224,26.9272,23.9026,24.1715,21.958,22.7912,22.7218
cyn-3;P52011,18.9369,19.1023,19.1261,18.1036,21.5161,21.255,21.3245,21.055
cyn-3;P52011,19.3774,19.6698,17.251,15.989,26.1095,24.786,24.7463,24.845
cyn-3;P52011,21.3559,19.0769,19.807,19.3759,21.439,21.1126,21.1215,20.1834
cyn-7;P52015,19.7286,18.1881,17.3063,16.8392,20.7365,21.2074,21.0923,20.5476
cyn-7;P52015,22.5648,22.9612,25.4213,22.1094,26.5647,24.2224,24.2113,24.057
cyn-7;P52015,24.3018,25.5333,24.4519,24.0449,28.0159,26.7754,27.1147,26.7484
cyn-7;P52015,16.2959,16.9973,19.9271,15.512,21.9602,21.052,21.1321,21.0062
cyn-10;P52017,18.7456,19.0861,16.9006,18.9003,22.415,21.5199,24.0203,21.725
cyn-11;P52018,18.3731,17.9939,16.1039,17.8839,21.6585,19.9457,19.2761,20.3565
tbb-2;P52275,19.5231,18.084,16.0545,17.9474,21.739,20.1993,21.0005,20.5354
tbb-2;P52275,17.2617,16.6122,18.6341,18.1449,21.4156,20.7833,21.3341,21.1428
ubc-1;P52478,20.2499,19.6213,16.0815,20.5324,20.9196,20.9623,20.9359,20.9486
pfd-6;P52554,18.576,17.0714,19.0239,18.2345,21.5585,20.2252,21.388,20.3488
pfd-6;P52554,21.2522,20.954,19.6536,22.5537,21.3297,20.6917,21.3429,20.4814
T24H10.1;P52652,16.7962,18.7904,20.2928,17.7914,22.3088,23.4439,24.0061,22.5048
tars-1;trs-1;Q86D21,16.9774,18.3524,17.9144,20.0693,24.1679,23.2325,21.024,24.0842
tars-1;trs-1;Q86D21,26.63,26.4897,25.9346,26.7194,29.8043,30.0202,20.6434,30.1378
F41C3.5;P52717,20.6081,19.1319,18.2575,17.3631,20.7296,21.0152,20.365,20.7377
rpl-22;P52819,17.8174,17.9852,17.9469,16.7547,25.7637,25.1045,21.8143,24.5821
rpl-22;P52819,18.0595,17.7405,18.7798,20.3614,24.2835,24.1408,26.9791,25.5709
rpl-22;P52819,18.4744,20.0933,18.7751,16.0333,23.9118,22.2104,24.4706,22.9031
rpl-22;P52819,17.4049,18.7149,15.9692,18.6418,24.9677,23.7065,24.314,23.9699
rpl-22;P52819,18.2844,21.0256,15.1142,18.7414,23.2804,21.3913,22.4285,20.9588
rpl-22;P52819,16.4584,17.8968,17.4016,19.8854,24.8356,22.8867,23.5891,23.2008
rpl-22;P52819,23.9726,23.1681,24.718,23.9361,28.0144,25.4131,24.0881,26.0731
rpl-22;P52819,18.3215,18.0155,19.2414,18.1392,21.8316,19.15,20.8976,19.7145
rps-25;P52821,27.6029,28.1372,25.6267,27.3179,27.8431,27.2866,28.112,27.6805
dad-1;P52872,23.8957,23.8699,23.4542,23.5346,25.0272,21.7493,23.8179,22.3127
rer-1;P52879,24.8766,24.7184,21.9135,24.1732,24.8284,22.576,24.2635,25.3935
eft-3;eef-1a.2;P53013;Q86NF3,16.6268,17.2143,17.4256,17.2979,25.4432,25.4216,24.3658,24.5547
eft-3;eef-1a.2;P53013,18.8725,17.6683,17.9882,18.6359,24.4126,24.2781,25.024,24.5461
eft-3;eef-1a.2;P53013,18.937,19.4857,17.4039,15.4104,28.1732,25.141,25.2435,25.465
eft-3;eef-1a.2;P53013,18.3687,18.8514,21.1072,18.1826,22.5918,21.8044,22.2821,22.3028
eft-3;eef-1a.2;P53013,23.5067,25.3391,24.8293,22.8189,24.9564,26.3079,26.1907,24.839
eft-3;eef-1a.2;P53013,24.1173,24.4884,23.8913,23.418,27.657,24.5963,24.6534,25.6627
eft-3;eef-1a.2;P53013,17.3736,17.3855,17.4133,15.0959,24.947,25.8366,24.1833,25.5482
eft-3;eef-1a.2;P53013,17.336,18.6447,16.3979,20.2813,22.8003,24.013,24.3301,23.9629
mlc-3;P53014,19.8111,15.0496,17.3157,17.5132,23.2087,22.2618,21.0162,22.0012
mlc-3;P53014,17.6459,19.5915,18.455,20.7689,24.9708,24.3606,23.0473,23.226
mlc-3;P53014,17.6713,18.2607,19.3338,17.6765,21.401,21.659,19.9381,20.722
mlc-3;P53014,19.8445,18.4386,18.2543,19.0969,21.5135,25.2465,24.1284,24.7651
mlc-3;P53014,17.6895,16.6351,20.7754,17.7471,24.1937,25.7423,24.9027,24.621
D1005.1;P53585,17.7426,18.6321,15.6709,19.4046,21.2334,20.783,20.767,20.7974
F47B10.1;P53588,18.9716,17.0345,19.3448,16.7728,23.2838,24.9729,24.159,23.5816
hint-1;P53795,16.4894,18.1092,17.6314,19.4477,24.2602,23.0299,22.5124,23.186
hint-1;P53795,17.3814,19.0972,17.8385,18.4671,21.3974,20.9631,21.3789,21.3307
F44G4.1;P54073,16.8065,19.3484,18.592,18.3058,23.3713,23.2925,24.1079,23.395
aldo-1;P54216,17.5012,14.3269,17.1965,18.0855,23.159,22.547,23.1026,21.6794
aldo-1;P54216,17.4276,17.4838,17.3793,17.2117,21.5928,20.8768,20.6657,21.3399
aldo-1;P54216,16.6035,18.6166,18.7741,20.3254,24.6665,23.3276,22.9422,22.8768
aldo-1;P54216,18.1467,19.3443,16.3262,17.2625,21.1147,21.0325,21.2992,20.5307
cdc-48.1;P54811,20.2759,17.9587,17.7747,19.267,23.2931,22.4032,24.3083,24.3286
cdc-48.1;P54811,15.015,18.607,18.9206,19.6206,26.1534,21.6673,23.4326,23.3853
cdc-48.1;cdc-48.2;P54811;P54812,16.2946,18.0125,17.7219,18.1529,24.1132,24.0468,22.8924,24.5938
cdc-48.1;P54811,16.5564,20.1284,20.5348,16.5324,25.6028,22.9977,25.2127,24.6128
cdc-48.1;P54811,18.3347,18.4387,15.9016,17.7332,20.6905,20.6133,19.1483,21.2581
cdc-48.1;P54811,16.1728,17.5689,19.5462,18.3044,26.0951,24.7214,22.3746,24.7148
cdc-48.1;cdc-48.2;P54811;P54812,18.2706,19.9737,17.6054,15.9245,21.6325,19.1207,21.2653,20.6157
cdc-48.1;cdc-48.2;P54811;P54812,16.4464,16.6111,18.1164,19.0583,22.9478,21.8166,22.4273,22.2379
vit-1;P55155,18.0945,20.1983,20.4826,18.6466,24.8443,23.6959,23.4401,22.0803
cth-2;P55216,24.096,26.7095,23.0882,24.7827,28.4464,27.0942,27.0963,27.6647
cth-2;P55216,17.8764,17.9224,16.7302,18.7534,24.331,24.0721,24.47,22.4352
cth-2;P55216,20.9766,17.8139,17.4811,18.9931,23.5594,23.901,22.5924,21.1126
cth-2;P55216,19.1167,15.9251,16.9834,18.044,26.3095,26.6624,25.054,27.2942
cth-2;P55216,24.7663,24.1361,23.2614,25.1656,28.097,25.294,25.3197,25.516
cth-2;P55216,19.5124,20.1954,19.8117,15.737,19.763,21.0299,20.2664,20.4819
F13E6.1;P55326,25.2846,25.4593,27.0214,24.7076,26.7914,25.2052,25.0651,25.4618
F13E6.1;P55326,19.7357,19.5204,17.5941,19.3742,21.8445,22.4032,22.4199,22.7507
F13E6.1;P55326,26.4416,25.9538,24.5531,25.8601,27.1361,24.0072,24.7799,24.6009
F13E6.1;P55326,15.5445,19.5255,18.8365,20.3996,21.8835,20.9898,21.1768,20.9445
F13E6.1;P55326,15.4126,17.5454,16.4549,16.1726,21.8791,21.1881,20.6586,21.3701
F13E6.1;P55326,16.3236,18.8273,18.812,18.8823,24.153,22.5971,22.2775,21.1331
F13E6.1;P55326,15.8344,17.568,17.1775,16.4608,24.7579,23.822,25.0922,22.245
F13E6.1;P55326,16.7827,18.3476,16.641,17.2107,25.0958,23.1858,22.3477,23.2413
F13E6.1;P55326,27.0383,29.3055,25.4503,28.6644,30.4078,25.4606,26.5643,27.6417
F13E6.1;P55326,15.978,18.005,17.6095,17.3693,24.2256,21.8179,21.909,20.599
smo-1;P55853,17.9425,16.5898,20.1782,17.9084,23.3968,22.0904,21.3276,21.1682
smo-1;P55853,17.7903,16.6613,19.7831,16.5702,22.9111,21.1615,22.2837,21.2698
smo-1;P55853,18.2651,16.4435,19.0559,17.9437,23.4121,22.7669,22.2828,20.8467
rpl-12;P61866,17.0979,18.1888,17.3406,17.6253,23.711,25.4915,25.2537,24.4425
rpl-12;P61866,16.9486,21.3476,17.9185,18.5546,20.471,20.7483,20.4662,19.9756
rpl-12;P61866,17.5857,17.38,19.5606,17.5319,22.418,20.9374,20.4023,21.3178
rpl-12;P61866,17.8025,21.0853,17.3875,17.676,22.3976,21.5512,23.4415,23.3734
his-1;P62784,23.6575,23.5869,25.982,23.1336,25.6684,25.7051,25.3213,25.9977
his-1;P62784,20.1709,18.5309,17.836,17.3697,21.0391,20.3031,21.3454,21.2743
acly-2;P90731,16.3887,18.8585,19.6807,17.4044,22.7069,23.478,20.8393,23.0145
eat-6;P90735,17.1593,20.4674,16.2745,18.9988,25.0333,25.4318,26.6582,25.0044
eat-6;P90735,21.0682,17.3614,20.1086,18.5735,21.5713,20.6658,20.8957,20.3578
wht-2;P90746,18.6851,17.9869,18.463,16.119,23.2833,25.3281,23.2802,22.7364
;P90862,18.5765,17.6867,19.5357,17.5447,22.92,24.4651,25.2444,26.1644
pbs-7;P90868,16.4373,17.4629,17.3227,21.4488,24.4632,21.0006,21.1247,22.3309
;P90879,17.3759,19.6561,16.4127,19.8418,22.9846,23.7552,24.7796,23.2532
ifa-4;P90900,15.9674,18.7056,19.0356,17.1662,24.8257,22.6562,23.4808,23.8854
ifa-4;P90900,21.8877,22.777,24.6647,22.302,24.3171,21.2156,23.9911,21.9181
ifa-4;P90900,23.0009,23.9347,24.7361,23.8483,25.7315,24.6877,23.8358,23.4595
ifa-4;P90900,16.8345,18.1321,17.9536,17.2548,23.5596,24.9569,24.6836,25.102
clic-1;P90961,20.2804,18.8917,17.1295,17.0343,21.6638,20.2457,21.0064,19.7631
clic-1;P90961,18.4757,19.1354,17.853,18.2913,22.2987,25.1497,23.2761,25.1621
clic-1;P90961,18.3049,18.3486,17.576,17.1092,21.4053,20.2985,20.3935,19.8464
clic-1;P90961,22.2852,23.5806,23.0984,23.5395,20.209,19.9329,21.1887,20.7799
clic-1;P90961,16.5992,18.6528,17.3482,16.5645,21.8477,20.8537,20.7091,20.9525
clic-1;P90961,17.7363,20.8704,16.4133,19.993,20.13,20.1338,19.867,20.6909
clic-1;P90961,18.892,17.9643,16.9925,19.8903,21.1673,19.727,21.2584,19.2317
csn-5;P91001,17.2081,16.6177,15.2657,18.9075,24.896,25.7166,23.1935,24.1908
;P91020,18.1571,18.6025,17.5699,18.1638,23.0959,24.0379,22.652,24.1535
chdp-1;P91027,16.5328,18.8032,18.4141,21.6777,21.611,21.1567,19.9356,21.3568
chdp-1;P91027,19.3319,18.7977,19.1339,19.9919,21.5876,21.2566,20.9273,21.1814
chdp-1;P91027,19.3774,16.7244,17.6911,19.6421,22.9694,23.1021,24.0135,21.2604
chdp-1;P91027,19.8516,18.7447,18.4483,14.9238,22.7037,23.8754,24.2804,22.8298
chdp-1;P91027,17.3792,16.9894,17.4602,19.9329,20.959,20.6031,20.2682,20.7678
chdp-1;P91027,20.0431,15.694,20.8718,19.1304,21.4496,21.0314,20.8939,20.308
chdp-1;P91027,24.4195,24.5554,25.814,23.6726,25.4297,25.5063,25.4115,23.1457
chdp-1;P91027,18.3397,16.7624,18.603,18.6995,21.5871,20.4174,21.1176,20.585
chdp-1;P91027,18.715,18.5687,19.9115,21.0676,21.0775,20.025,19.5331,20.377
chdp-1;P91027,18.0567,19.7892,16.6958,17.103,21.0867,20.9364,21.2932,21.4142
;P91055,19.3272,19.8303,18.0763,19.6563,23.8115,24.0279,25.1869,24.7551
fbxc-15;P91116,17.6048,17.6743,16.3829,15.7129,25.2646,25.2893,25.8905,25.3545
rpl-13;P91128,16.3238,17.7482,19.8524,17.5941,26.4814,25.7931,23.7644,25.8634
rpl-13;P91128,19.2611,19.0589,15.9488,18.2845,20.9848,20.8394,20.9411,21.0192
rpl-13;P91128,19.1403,16.7962,20.272,17.9418,21.2894,20.6911,20.7743,21.1139
rpl-13;P91128,17.5009,18.9287,18.8844,19.8342,25.6122,26.2705,24.4174,24.4905
rpl-13;P91128,18.1789,17.3923,18.8449,19.7836,20.9508,21.2298,21.2463,20.8953
rpl-13;P91128,23.5733,23.3881,27.0184,24.5617,25.4207,25.7887,24.5425,28.0388
ptr-2;P91129,18.0635,17.2605,18.7884,18.1529,21.1988,20.7464,20.3053,20.411
col-20;P91249,17.1138,16.1815,17.5061,19.2058,30.7024,29.5002,29.9921,28.5657
col-20;P91249,19.5645,20.4426,17.361,16.8479,25.863,22.4117,23.1074,25.4527
;P91269,24.3143,25.0286,21.9054,24.7988,27.2628,26.3665,24.9881,25.6599
;P91277,19.7332,17.7933,20.0876,18.0662,24.7882,25.1004,25.1607,23.7393
;P91280,18.5965,18.063,15.9203,15.6118,25.3994,21.4437,22.3999,21.9803
;P91297,18.6942,17.0513,16.758,17.1905,20.8195,20.5699,21.1246,20.0576
vha-10;P91303,16.4589,16.9146,16.8469,15.149,21.9525,20.981,20.3539,21.291
vha-10;P91303,19.0326,15.5805,18.2013,16.1663,25.0136,24.655,24.3149,24.971
vha-10;P91303,18.8985,18.4365,20.0888,18.5259,21.4648,20.2382,20.5623,20.9982
vha-10;P91303,19.3926,17.3725,18.0721,19.8195,23.2589,22.0105,23.6897,22.5009
vha-10;P91303,19.6415,17.7636,17.6883,19.8422,25.3001,23.773,25.1528,23.2437
cey-2;P91306,18.9677,15.9301,17.7554,18.5821,25.5842,24.4297,25.0789,25.7461
cey-2;P91306,15.1413,20.2783,19.3884,19.7522,23.9897,22.5637,22.104,23.8094
cey-2;P91306,16.8732,17.0316,18.7979,19.4235,21.889,20.1237,20.4133,21.2634
;P91354,17.6965,19.5157,15.0496,20.6797,21.785,20.5412,21.3174,21.2861
cpd-1;P91359,15.7676,19.5935,18.0883,19.4163,21.8983,20.8514,20.0029,20.8846
rpl-15;P91374,15.5118,17.859,19.1182,21.8044,26.6914,23.7713,25.135,24.3298
rpl-15;P91374,18.2222,18.9896,17.1875,17.9427,23.9508,22.8152,23.0284,22.9221
rpl-15;P91374,17.4739,19.1195,17.1342,17.1831,21.3933,20.75,20.9025,21.0803
rpl-15;P91374,16.7028,16.5353,16.4011,16.7387,25.1956,23.4963,22.9865,24.4544
rpl-15;P91374,17.4669,17.0347,17.4711,17.8769,28.3319,27.2349,27.364,28.0464
rpl-15;P91374,24.0784,23.6481,24.9746,23.5553,27.8393,25.8857,25.9763,25.3124
rpl-15;P91374,17.011,17.7839,18.2791,21.1774,23.0349,21.5766,24.4663,22.3429
rpl-15;P91374,16.5062,17.3858,16.2466,18.4831,23.2054,20.8054,23.6109,22.097
cey-3;P91398,17.761,18.5567,16.7335,18.84,25.8996,23.0357,25.82,25.3097
;P91423,23.6563,24.0207,23.2644,24.8629,21.517,21.264,20.9455,20.9955
;P91482,13.774,18.3372,18.5451,16.7045,22.3332,23.5259,24.7684,24.1537
;P91482,26.5791,26.3453,25.4314,27.713,22.6213,23.7247,21.8957,23.0513
;P91491,27.7115,28.2866,25.1915,27.8245,30.1574,27.7651,27.4164,27.9297
usp-5;P91502,17.5159,16.5369,19.21,15.8505,21.6491,19.6356,21.3725,21.2459
usp-5;P91502,26.3246,28.5925,25.8305,26.8874,28.7738,26.4682,25.499,25.1319
usp-5;P91502,17.289,18.4805,16.8327,17.9081,25.2157,25.1848,23.6312,23.9744
usp-5;P91502,23.7874,23.6799,24.4088,22.3142,21.673,19.9353,21.1537,21.1252
usp-5;P91502,18.4883,17.5206,19.3451,17.1133,23.2926,23.1207,21.7655,21.311
usp-5;P91502,17.3581,17.7468,16.2822,17.0784,25.2426,27.1306,23.9494,26.0245
usp-5;P91502,17.9125,18.503,17.2185,17.5623,21.9374,21.2363,20.6704,20.897
usp-5;P91502,23.3653,21.3359,22.1042,22.8289,24.8773,22.9895,25.4873,23.9997
usp-5;P91502,15.782,16.6068,19.0169,16.7307,21.8147,20.9236,21.0228,20.988
set-18;P91821,18.6,17.1906,18.5388,20.2336,21.5167,20.5606,20.4518,21.3944
F26H9.5;P91856,18.3689,20.6017,17.8064,20.1723,21.4942,21.2097,21.3089,20.7795
rab-5;P91857,18.6797,17.9812,19.0145,17.5009,23.265,22.5785,22.1847,22.7001
rla-1;P91913,17.7049,17.9639,18.6154,16.1878,21.8462,20.2738,20.7846,19.9764
rla-1;P91913,16.6217,18.6857,20.5711,19.4483,21.6155,20.5294,20.7192,21.2538
rla-1;P91913,22.5952,24.1292,23.673,23.9246,21.8494,20.5528,20.9402,20.0697
rla-1;P91913,23.3541,24.1292,23.673,23.9246,21.7698,20.9146,20.9159,21.2251
rpl-27;P91914,17.4268,16.919,17.5851,18.2178,21.5391,20.2047,20.7664,21.1741
rpl-27;P91914,18.7268,17.5801,19.5494,17.4595,23.5707,22.0012,23.4248,22.7959
rpl-27;P91914,15.5465,18.8194,18.8954,17.4888,24.218,28.0843,26.8989,26.4979
ola-1;P91917,16.9494,16.9695,16.9954,16.0714,21.4567,20.1323,21.1922,20.8148
snr-2;P91918,18.0473,20.1642,18.8894,19.6969,24.7366,23.5979,24.3526,24.7527
snr-2;P91918,17.5906,17.7867,18.4571,18.6865,23.6137,24.183,22.9953,26.3087
ZK370.8;Q02335,22.2802,22.9403,24.2953,23.5946,21.4502,19.2257,21.3567,20.9839
ZK370.8;Q02335,18.0844,17.8839,18.9381,16.8242,24.5379,23.1298,23.867,24.7448
ced-10;rac-2;Q03206,19.2488,19.5021,19.4576,17.8139,21.9637,20.8951,20.1333,20.1775
bre-3;Q03562,18.4604,20.2544,17.9356,17.4367,21.2317,20.7158,20.1504,21.02
B0464.6;Q03564,18.237,17.7979,18.2542,18.5492,21.8648,20.5821,21.2409,20.6575
C38C10.2;Q03567,18.1427,19.1224,18.2809,19.8871,21.1465,21.0405,20.3297,21.1115
C38C10.2;Q03567,24.725,24.8104,24.2326,25.1591,27.1943,25.5514,24.498,26.5363
nhl-1;Q03601,16.7971,18.6548,18.0045,18.9105,23.5761,24.1623,25.0362,23.5319
lrp-1;Q04833,18.0108,19.9394,17.3163,15.9359,23.7065,23.2247,22.3736,22.4862
C30C11.4;Q05036,16.8615,19.6948,16.8288,18.4388,22.8825,23.1512,22.8564,21.3217
C30C11.4;Q05036,18.1226,16.5252,18.8609,16.2355,24.1717,22.6449,21.2559,21.8615
cdc-42;Q05062,17.1576,18.3003,20.1765,17.8192,24.1441,24.5907,27.3143,24.7248
cdc-42;Q05062,17.1637,17.8366,20.6865,17.2131,22.6185,22.7715,23.8502,22.049
cdc-42;Q05062,18.4958,18.5431,19.8564,18.1788,21.8965,19.9396,20.9075,20.9753
cdc-42;Q05062,20.0501,19.3691,17.7574,18.7641,21.7039,21.1943,21.3081,20.7338
;Q067X2,18.5084,16.0957,18.2764,19.4754,25.4006,23.2181,23.4322,22.4652
unc-60;Q07750,16.9402,15.3167,19.6978,17.9354,21.1745,20.7744,21.0914,21.097
unc-60;Q07750,16.1637,20.1913,16.4024,19.116,23.5686,21.0938,22.4124,21.758
B0495.8;Q09217,17.8986,17.0835,16.3784,18.5445,21.3083,20.6497,21.1991,20.4889
C13B9.3;Q09236,20.1009,18.1695,17.4263,18.8816,21.0572,20.9573,20.0542,20.4983
C13B9.3;Q09236,19.3244,19.6456,17.5557,16.0026,21.4082,20.4659,20.9685,20.2601
C13B9.3;Q09236,18.107,20.9656,15.408,20.3724,20.7227,21.1478,20.9615,20.3276
C18H9.3/C18H9.2;Q09237,16.998,17.4826,18.6213,20.7123,21.5997,21.0939,21.206,20.8658
C18H9.3/C18H9.2;Q09237,20.7002,15.2838,18.5754,20.1603,21.5805,20.8707,21.1243,21.3659
dnc-2;Q09248,19.5039,20.9609,18.3575,19.3662,21.7075,20.4446,19.6889,21.2133
C16C10.4;Q09250,17.3083,17.8851,16.0802,17.8155,21.7205,20.5225,20.4686,20.8785
C34C12.4;Q09269,18.0539,15.4347,19.8754,16.3429,23.6864,21.7762,22.6682,22.2965
C56G2.7;Q09289,18.6503,14.2707,19.5553,18.6086,26.2646,24.8,24.7392,23.7369
C56G2.7;Q09289,18.2055,17.3618,20.9914,19.7384,24.651,24.3363,22.2878,24.6745
C56G2.7;Q09289,23.0748,25.0939,21.5891,22.9464,25.4483,23.069,25.2369,24.4829
C56G2.7;Q09289,13.7765,18.758,17.7043,16.3852,21.4516,20.7007,21.3692,21.2323
C56G2.7;Q09289,24.4608,23.5983,23.877,22.8547,22.9073,23.5665,24.0676,23.6632
C56G2.7;Q09289,19.3798,19.8461,17.1205,16.7072,24.1315,20.7301,21.1025,24.3751
C56G2.7;Q09289,18.0498,20.1362,16.7463,17.4695,25.2535,23.6595,24.0248,24.0182
C56G2.7;Q09289,19.6775,21.5822,18.8425,17.8472,20.7277,20.9463,20.9371,21.3307
T09B9.4;Q09350,23.3664,23.6138,22.6455,23.5131,21.0308,20.0312,20.4782,21.1257
K07E1.1;Q09407,17.08,13.7538,19.6181,19.1681,24.512,20.5385,20.9274,20.4961
pgam-5;Q09422,17.7552,18.3705,16.735,19.842,23.3762,23.2401,24.1974,22.0695
pgam-5;Q09422,19.6853,18.2951,20.9099,17.3805,25.102,22.3433,24.113,23.8372
